PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.13;This control checks if a lifecycle policy is configured for an Amazon S3 bucket. This control fails if a lifecycle policy is not configured for an S3 bucket.;S3;;;S3;;PASS;S3 Bucket ce-capstone-tfstate-128529977749 has a lifecycle configuration enabled.;arn:aws:s3:::ce-capstone-tfstate-128529977749;s3_bucket_lifecycle_enabled;False;ce-capstone-tfstate-128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.13;This control checks if a lifecycle policy is configured for an Amazon S3 bucket. This control fails if a lifecycle policy is not configured for an S3 bucket.;S3;;;S3;;FAIL;S3 Bucket config-bucket-128529977749 does not have a lifecycle configuration enabled.;arn:aws:s3:::config-bucket-128529977749;s3_bucket_lifecycle_enabled;False;config-bucket-128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.13;This control checks if a lifecycle policy is configured for an Amazon S3 bucket. This control fails if a lifecycle policy is not configured for an S3 bucket.;S3;;;S3;;PASS;S3 Bucket gitops-lab-prod-data-store-a8e372d9 has a lifecycle configuration enabled.;arn:aws:s3:::gitops-lab-prod-data-store-a8e372d9;s3_bucket_lifecycle_enabled;False;gitops-lab-prod-data-store-a8e372d9;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-mpapp-prod-bucket has MFA Delete disabled.;arn:aws:s3:::adnan-mpapp-prod-bucket;s3_bucket_no_mfa_delete;False;adnan-mpapp-prod-bucket;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-myapp-dev-bucket has MFA Delete disabled.;arn:aws:s3:::adnan-myapp-dev-bucket;s3_bucket_no_mfa_delete;False;adnan-myapp-dev-bucket;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-nooruddin-state-ops-example2 has MFA Delete disabled.;arn:aws:s3:::adnan-nooruddin-state-ops-example2;s3_bucket_no_mfa_delete;False;adnan-nooruddin-state-ops-example2;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-nooruddin-state-ops-imported has MFA Delete disabled.;arn:aws:s3:::adnan-nooruddin-state-ops-imported;s3_bucket_no_mfa_delete;False;adnan-nooruddin-state-ops-imported;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-nooruddin-state-ops-managed-bucket has MFA Delete disabled.;arn:aws:s3:::adnan-nooruddin-state-ops-managed-bucket;s3_bucket_no_mfa_delete;False;adnan-nooruddin-state-ops-managed-bucket;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-nooruddin-state-ops-primary has MFA Delete disabled.;arn:aws:s3:::adnan-nooruddin-state-ops-primary;s3_bucket_no_mfa_delete;False;adnan-nooruddin-state-ops-primary;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket adnan-nooruddin-terraform-state-bucket has MFA Delete disabled.;arn:aws:s3:::adnan-nooruddin-terraform-state-bucket;s3_bucket_no_mfa_delete;False;adnan-nooruddin-terraform-state-bucket;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket ce-bootcamp-tfstate-adnannooruddin has MFA Delete disabled.;arn:aws:s3:::ce-bootcamp-tfstate-adnannooruddin;s3_bucket_no_mfa_delete;False;ce-bootcamp-tfstate-adnannooruddin;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket ce-capstone-artifacts-20260901081024819300000002 has MFA Delete disabled.;arn:aws:s3:::ce-capstone-artifacts-20260901081024819300000002;s3_bucket_no_mfa_delete;False;ce-capstone-artifacts-20260901081024819300000002;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket ce-capstone-config-128529977749 has MFA Delete disabled.;arn:aws:s3:::ce-capstone-config-128529977749;s3_bucket_no_mfa_delete;False;ce-capstone-config-128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket ce-capstone-tfstate-128529977749 has MFA Delete disabled.;arn:aws:s3:::ce-capstone-tfstate-128529977749;s3_bucket_no_mfa_delete;False;ce-capstone-tfstate-128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket config-bucket-128529977749 has MFA Delete disabled.;arn:aws:s3:::config-bucket-128529977749;s3_bucket_no_mfa_delete;False;config-bucket-128529977749;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.20;This control checks whether multi-factor authentication (MFA) delete is enabled on an Amazon S3 general purpose versioned bucket. The control fails if MFA delete is not enabled on the bucket. The control doesn't produce findings for buckets that have a Lifecycle configuration.;S3;;;S3;;FAIL;S3 Bucket gitops-lab-prod-data-store-a8e372d9 has MFA Delete disabled.;arn:aws:s3:::gitops-lab-prod-data-store-a8e372d9;s3_bucket_no_mfa_delete;False;gitops-lab-prod-data-store-a8e372d9;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;S3.15;This control checks whether an Amazon S3 general purpose bucket has Object Lock enabled. The control fails if Object Lock isn't enabled for the bucket. If you provide a custom value for the mode parameter, the control passes only if S3 Object Lock uses the specified retention mode.;S3;;;S3;;FAIL;S3 Bucket adnan-mpapp-prod-bucket has Object Lock disabled.;arn:aws:s3:::adnan-mpapp-prod-bucket;s3_bucket_object_lock;False;adnan-mpapp-prod-bucket;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
